income,age,marital,race,sex
15000,22,7,1,1
26800,16,7,1,2
17546,86,4,1,2
6000,22,1,1,1
46448,49,1,1,1
63646,39,1,1,1
13669,26,7,1,1
3800,34,3,1,1
48640,48,1,1,1
57962,54,1,1,1
71749,53,1,1,1
76400,50,1,1,1
48000,39,1,1,1
251247,59,1,1,1
5772,44,4,1,2
18000,40,1,1,2
47000,28,1,1,1
50000,41,7,1,1
77252,43,1,1,1
550,19,4,1,2
68000,25,7,1,2
58524,33,1,1,1
39525,30,1,1,1
156562,47,5,1,2
19557,66,1,1,1
27400,49,1,1,1
42000,30,5,1,1
81168,50,1,1,1
11600,59,1,1,1
19350,17,7,1,2
19200,63,1,1,1
50014,45,5,1,2
30500,36,1,1,1
36225,48,1,1,1
7441,40,1,1,1
43000,46,1,1,1
34481,39,5,1,1
29546,65,1,1,1
251530,28,7,1,1
20060,30,7,4,1
69338,56,1,2,1
11532,77,4,1,1
50450,32,6,1,2
75000,41,1,2,1
15508,38,7,4,1
35100,66,7,1,2
92060,31,1,4,1
51872,41,1,1,2
7000,44,1,1,1
56700,33,1,1,1
137460,40,1,1,1
167076,47,1,1,1
93816,42,1,1,2
45080,47,1,1,2
56300,24,7,4,1
30300,31,7,1,2
55262,35,1,1,1
18000,37,7,1,2
34345,22,7,1,1
52026,37,1,4,1
43055,32,1,1,2
10002,43,1,1,1
79000,25,1,1,1
74800,41,1,1,1
31896,40,3,1,2
27157,43,5,4,1
29000,47,5,1,1
12520,23,7,1,1
50186,63,1,2,1
45500,38,5,1,1
45972,82,1,1,1
9106,27,5,1,2
61895,52,1,2,1
6990,73,4,1,2
69381,45,7,4,2
3564,30,5,1,2
14000,25,1,1,1
47000,33,7,1,1
94930,40,1,1,1
12876,84,1,1,2
28672,36,1,2,1
4043,29,5,1,1
43,25,7,1,2
20000,43,1,4,2
100037,48,7,4,1
8946,63,1,1,2
34788,58,1,1,2
129589,32,1,1,2
14000,43,5,1,1
254518,58,1,1,1
24508,32,1,1,1
89490,39,7,1,2
79232,67,3,4,1
60300,25,7,1,1
5000,51,6,1,2
29000,50,5,1,2
74848,44,1,1,1
55906,37,1,1,1
38444,37,1,1,1
19781,76,5,1,1
48780,34,1,1,1
22272,76,1,1,1
6000,34,7,1,2
55494,34,5,2,1
59000,36,1,2,2
103640,82,4,1,2
6081,51,5,1,1
80019,46,1,1,1
51884,37,5,2,2
18000,31,6,2,2
8000,30,6,1,2
18203,54,7,2,2
72900,40,7,2,2
67414,43,1,1,1
157264,51,1,1,1
12370,74,5,1,2
45000,39,6,2,1
16356,84,1,1,1
97295,56,1,1,1
57542,26,1,1,1
38000,56,5,1,1
41800,62,1,4,1
28000,44,1,1,1
81000,44,1,2,1
27140,20,7,2,1
33528,39,7,1,1
56800,31,1,4,2
11000,32,7,1,2
49000,39,1,1,1
24800,38,1,1,1
21834,43,5,1,2
79212,36,1,1,2
40624,39,1,1,2
20277,69,4,1,2
31670,39,5,1,1
139521,64,1,1,1
30000,39,1,1,2
76003,41,1,1,1
39200,52,1,1,1
18000,26,6,1,2
11502,22,5,1,2
7120,22,7,1,1
21202,24,7,1,1
74004,43,1,1,2
296239,48,1,1,2
98056,55,1,1,2
6948,50,6,2,2
4000,57,5,1,1
62223,60,1,1,1
118445,53,1,1,2
63600,42,1,1,1
10949,25,7,1,1
27947,80,4,1,2
40124,57,1,1,1
112360,48,1,1,1
54376,41,4,1,2
60162,38,1,1,1
22398,40,7,2,2
17300,29,1,2,1
25000,58,5,1,2
80484,58,5,1,1
12000,84,1,1,2
40010,47,3,1,2
30426,42,5,1,1
6000,49,1,1,1
6786,70,5,1,2
18000,46,1,1,1
63627,55,1,1,1
74418,50,3,1,2
13798,70,4,1,2
14000,42,7,1,2
23411,86,4,1,2
6425,25,7,1,1
24400,36,7,1,1
64000,33,1,1,2
206602,56,1,4,2
52224,40,1,1,2
90203,45,1,1,1
88090,31,1,1,1
81374,43,1,1,1
32510,56,7,1,1
18347,35,5,1,2
55999,23,7,2,1
35154,51,1,1,1
9263,71,7,1,2
144000,51,5,2,2
97000,47,1,1,2
35000,54,1,1,1
82370,50,1,1,1
36788,43,1,1,1
12612,67,1,1,1
7188,62,6,2,2
38000,44,5,1,2
71130,64,1,1,2
53300,31,1,1,1
80000,44,1,4,1
67000,40,5,1,1
38200,85,1,1,1
54900,50,1,1,1
73037,44,1,1,1
109823,40,5,1,2
69300,23,7,1,1
143022,47,1,1,2
52858,43,1,1,1
86000,48,1,1,1
249916,50,5,1,1
257443,36,1,1,2
16771,74,4,1,2
31752,70,1,1,1
16536,32,6,2,1
285876,63,1,1,1
42900,45,5,1,1
52130,38,5,1,1
46283,47,1,1,2
49029,41,5,1,2
36754,62,1,1,1
50610,31,1,1,1
40823,86,4,1,2
54536,35,1,3,2
3225,38,3,1,2
10000,38,6,1,2
11372,72,4,1,2
30069,38,5,1,2
37328,44,1,1,1
42471,58,1,1,2
18600,30,7,1,1
231339,56,1,1,1
30600,31,7,1,1
15000,53,5,2,1
16178,74,7,2,2
30450,52,6,2,2
75000,45,1,1,1
42548,36,3,4,1
58550,35,1,1,1
26040,33,1,1,1
48074,41,7,2,2
14000,45,7,2,2
46017,26,1,1,1
74843,42,1,1,2
104404,45,1,1,1
3100,21,7,2,2
75074,63,1,2,1
18038,22,7,1,2
44883,49,3,1,1
92404,35,1,1,2
41929,59,1,1,2
15600,28,7,1,1
82472,56,1,1,2
16000,44,1,4,1
255949,45,1,1,2
11780,22,1,1,2
68300,40,1,1,1
50491,46,5,2,2
26002,22,1,1,1
17899,62,5,1,2
54130,47,1,1,1
110000,28,7,1,1
19000,19,7,1,1
77650,42,1,1,1
48000,40,5,1,1
41602,52,1,1,1
70360,43,5,1,2
25146,73,4,2,2
66738,72,1,1,2
10000,31,7,2,1
87000,40,1,1,1
19631,30,1,1,1
42380,40,1,1,1
8364,60,4,1,2
65050,44,1,4,1
59672,44,1,3,1
101552,79,1,1,1
43115,60,4,1,2
30215,36,5,1,2
86055,44,1,2,1
20096,46,1,1,2
27666,59,1,1,2
39884,65,1,1,1
8074,87,5,1,2
21410,47,1,1,1
50222,75,4,2,2
40962,51,1,1,1
202400,36,1,1,2
9400,41,7,2,2
28000,27,1,1,1
30282,44,5,1,1
66580,48,1,1,2
22600,85,1,1,1
5000,38,7,2,1
39800,30,1,1,2
132807,49,1,1,1
48000,55,3,1,1
34060,59,1,1,1
51760,34,1,1,1
40000,66,1,1,1
31130,68,4,1,2
7026,72,4,1,2
500,19,1,1,2
63002,57,1,1,2
28827,41,7,2,2
44070,41,5,1,1
25000,29,7,1,1
28960,33,5,1,2
6732,70,4,1,2
103031,35,1,1,1
10596,63,1,1,1
14152,74,1,1,1
12552,28,5,1,2
18728,26,7,2,2
45176,76,1,1,2
4000,38,1,1,1
73000,46,1,1,2
20000,48,1,1,1
1535,58,5,1,2
26000,38,3,1,1
50471,54,5,1,1
10210,30,1,1,1
107473,64,1,1,1
58966,50,1,1,2
13970,24,5,1,1
39360,31,1,1,2
45956,28,1,3,2
51930,72,1,1,1
20400,29,1,1,2
9753,65,1,1,1
93127,56,5,1,2
35039,61,4,1,2
29000,40,1,1,2
44721,79,7,1,1
1,64,1,1,1
13040,48,3,4,2
94100,52,1,1,1
12301,63,4,1,1
111202,50,1,1,1
55456,53,1,1,1
142400,50,1,1,1
62540,36,1,1,2
29377,35,5,1,2
18000,25,7,1,2
70000,66,7,1,1
29397,86,1,1,2
11107,80,4,1,1
81146,35,1,1,1
17900,61,1,1,1
55500,33,1,1,1
41746,61,1,1,1
46000,34,1,1,1
54168,31,1,1,2
274439,54,1,1,1
11200,39,5,2,1
90362,56,1,4,1
86611,39,1,1,1
52764,71,1,1,1
20640,36,1,1,2
105172,38,5,1,2
45630,75,1,1,1
90240,42,1,1,1
65706,55,1,2,1
250231,36,1,1,2
52584,52,1,1,1
11011,38,1,2,1
110337,27,1,1,2
59252,30,1,1,1
59255,25,1,3,2
108080,27,7,1,2
61550,63,1,1,1
89295,51,5,1,2
34192,53,1,1,1
106602,32,1,1,1
89850,41,1,1,1
43079,50,1,1,2
45129,27,7,1,1
52000,46,1,2,2
96984,57,1,1,1
25500,30,7,2,2
24000,20,7,1,1
43000,37,1,1,1
52297,40,7,1,1
42000,40,5,1,1
28011,54,5,1,2
45720,38,5,1,2
30423,77,1,1,1
20000,49,4,1,2
26750,75,4,1,2
78051,39,1,1,1
19030,87,4,1,2
86855,49,1,1,1
49900,53,7,1,2
29306,68,4,1,2
32685,62,5,1,1
118320,60,1,1,1
14749,55,4,1,2
11184,44,7,1,2
20154,66,5,1,1
39800,38,1,1,1
59546,29,7,1,1
45000,52,5,1,2
55000,27,1,2,1
87193,83,4,1,2
24032,68,4,1,2
9920,56,7,1,2
24000,28,1,4,1
16000,22,7,1,1
265339,45,1,1,2
75490,70,1,1,2
108400,60,5,1,2
15000,78,1,1,1
60000,43,7,1,2
95874,75,7,1,2
31307,51,5,1,2
114300,44,1,4,1
9492,74,1,1,2
15000,30,1,1,2
7200,76,7,2,1
84783,38,1,4,2
49135,59,1,3,1
17774,81,3,1,2
20400,25,7,2,1
92050,34,1,1,2
20141,84,4,1,2
38418,74,4,1,1
60000,47,5,2,1
9089,79,5,2,1
41000,38,7,1,1
269116,31,7,1,1
207808,50,1,1,1
7002,85,4,1,2
48596,56,1,1,1
16868,24,1,1,2
25000,28,7,1,1
33000,29,7,1,2
35018,22,7,1,1
56027,56,1,1,1
12546,70,4,1,2
27500,34,1,4,2
104686,58,1,1,1
46493,55,1,1,1
39351,66,1,1,2
41082,43,1,2,1
61100,28,2,1,2
80384,43,1,4,1
20822,19,1,1,1
42000,58,1,1,1
65000,55,1,1,1
28000,51,1,1,1
45000,42,1,1,1
127058,50,5,1,1
16989,20,7,2,2
123500,52,1,1,1
50724,44,1,1,1
36085,55,1,1,1
49700,46,1,1,2
10000,32,6,2,1
82800,45,1,1,2
26436,41,7,2,2
22410,28,7,4,2
20800,25,7,4,1
46500,48,3,1,1
22010,25,7,1,2
61028,47,1,1,1
5301,43,1,1,2
9523,84,4,1,2
77512,38,1,1,1
27484,62,4,1,1
16000,49,5,2,1
4500,19,7,1,2
80000,64,1,1,1
39301,50,1,1,1
31740,81,1,1,1
27350,66,1,1,1
77190,83,4,1,2
31200,24,7,2,2
117865,85,1,1,1
85035,46,1,1,1
64100,62,5,2,2
274787,53,1,1,1
333183,47,1,1,2
94486,47,1,1,2
28519,81,4,1,2
10252,74,4,1,2
9486,22,7,1,1
31492,73,1,1,1
89200,24,1,1,1
186734,50,7,1,1
21458,78,4,1,2
103510,35,5,1,2
36349,73,3,3,2
7242,51,3,3,2
42022,58,1,1,1
30551,65,7,1,1
111663,38,2,2,2
77810,38,1,1,2
19992,69,1,1,1
166374,65,1,1,1
68200,29,1,1,2
59021,44,1,1,1
43370,38,1,1,1
31507,68,4,2,2
176758,66,1,2,1
36506,44,7,2,2
12025,18,7,1,1
90770,56,1,1,2
60016,36,1,1,1
208240,60,1,1,1
101000,50,1,1,1
56390,34,1,1,2
6220,37,7,1,2
62995,42,7,1,2
27171,86,4,1,2
38012,56,1,1,1
41600,41,7,2,1
60000,34,1,1,2
78185,50,1,1,1
47832,49,3,1,2
38835,39,7,1,2
610,20,7,2,2
31746,33,6,2,2
150035,53,5,1,2
51492,63,1,1,1
140124,35,1,1,1
43292,40,1,1,2
2400,33,7,1,1
63234,48,7,1,1
60288,42,5,1,2
24117,79,4,1,1
34840,37,5,1,2
236139,60,5,4,1
147736,45,1,1,1
62300,29,7,1,2
108000,33,1,1,1
16226,72,1,1,2
47701,35,1,1,1
41000,29,7,1,2
68630,41,1,1,1
45515,78,7,1,2
80768,55,5,1,1
47600,19,7,1,2
7,84,4,1,2
61520,31,1,1,2
55682,47,1,1,1
17805,74,4,1,1
198252,42,5,1,2
81100,28,1,1,1
53542,50,5,1,1
7200,49,5,2,1
69908,24,1,1,1
67433,37,1,1,1
72984,61,1,1,1
31097,38,3,1,2
26208,30,1,1,1
28644,78,1,1,1
75500,43,1,1,1
53232,36,1,1,1
7820,25,7,1,2
7700,22,7,1,2
32200,57,5,1,1
43605,25,7,1,1
35150,26,7,1,1
15000,32,1,3,1
36080,25,7,1,1
27000,58,1,2,1
137297,56,1,1,1
89740,53,1,1,2
47850,32,1,1,1
30666,36,5,1,2
12000,55,7,1,2
14000,48,7,1,1
48000,47,1,1,2
111000,38,1,1,2
29475,40,5,1,1
26788,41,7,1,1
79584,27,7,1,1
14478,50,6,2,2
136000,38,7,1,1
61530,31,1,1,1
21800,72,3,1,1
93862,36,7,1,2
14000,64,5,1,2
125296,68,1,1,2
120142,81,1,1,1
16673,73,4,1,2
8499,66,4,1,2
11314,75,4,1,2
35460,74,1,1,1
4600,32,5,1,2
8005,40,7,2,1
9150,21,7,3,2
17000,44,5,2,1
78446,57,1,1,1
11550,48,5,1,2
43205,28,7,2,1
32025,53,5,1,2
14300,31,3,1,1
14405,41,5,1,1
88130,49,1,1,1
103150,31,1,1,1
53500,36,1,4,1
54069,54,1,1,2
33219,69,5,1,2
18170,84,1,1,1
137272,65,1,1,1
32844,53,7,1,2
99750,24,7,1,1
16000,37,7,1,2
40096,62,5,1,2
98129,19,7,2,1
13744,39,1,1,1
22100,30,1,4,2
26800,70,4,4,2
34889,76,4,1,2
84000,39,7,2,1
62504,51,7,1,2
52700,35,1,1,1
46648,40,1,1,1
43000,56,5,1,1
64386,67,1,1,1
69805,42,1,1,2
34220,39,5,1,1
40919,45,7,1,1
35151,23,7,1,2
30000,30,7,1,1
25250,32,7,1,2
30938,86,1,1,1
10844,90,4,1,2
48292,78,1,1,1
34892,90,4,1,2
31354,52,7,1,2
6798,65,5,1,2
23772,67,4,1,2
8641,41,7,1,1
12346,84,4,1,2
10300,55,5,3,1
14000,51,1,3,1
18814,44,1,3,1
31748,51,1,3,2
82580,56,1,4,1
171043,46,5,1,2
21540,59,1,1,1
73800,24,7,1,1
55012,33,7,2,2
100064,49,1,1,1
42901,26,1,1,1
126087,30,7,1,2
39550,30,7,1,1
58420,29,1,1,1
14463,61,1,1,1
92040,22,7,1,1
7000,26,7,1,2
4000,19,7,1,2
68000,28,1,1,1
51412,35,1,1,2
72036,57,1,1,1
120729,42,1,1,1
34020,24,1,1,2
15946,51,6,4,2
18005,37,5,1,1
102418,49,1,1,1
25600,24,1,1,2
115292,45,1,1,2
56301,42,1,1,2
80374,59,1,1,1
40286,51,1,1,2
63100,62,5,1,1
6820,41,7,1,1
33990,58,5,1,2
24681,63,7,1,2
76950,27,1,1,2
9246,86,4,1,2
23608,46,5,1,2
37697,49,5,1,2
90111,43,1,1,1
147000,25,1,1,1
18288,49,5,2,2
31900,49,1,1,2
7027,36,7,2,1
15804,83,4,1,2
30454,58,5,1,2
76000,39,7,1,1
98023,58,5,1,2
12825,62,4,2,2
65402,46,1,2,1
10506,80,5,2,1
6000,48,7,3,2
11838,60,1,1,1
28896,46,1,1,2
8549,50,5,1,1
61100,34,1,1,1
77736,68,1,1,1
93400,53,1,1,1
40798,79,4,1,2
24200,48,1,1,1
79032,49,1,1,1
16601,58,1,1,1
22433,61,3,1,2
18000,47,1,1,1
53069,38,1,1,2
112000,38,1,1,2
123532,48,1,1,1
12646,54,7,1,1
37800,33,1,1,1
15212,30,1,3,1
82862,81,4,1,1
17862,90,4,1,2
76050,86,7,1,2
26183,63,1,1,1
20708,71,1,1,1
52891,49,1,4,1
27514,43,1,1,1
56144,69,1,1,1
80580,52,1,1,1
21210,58,1,1,1
23823,79,1,1,1
35000,28,1,1,1
24001,45,1,1,1
15035,38,1,1,2
23277,50,5,1,2
20160,26,7,1,1
59000,25,1,1,1
46000,35,5,1,1
35662,71,1,2,1
49932,71,1,1,1
36734,27,1,1,1
25200,71,1,1,2
27142,26,1,1,2
16674,67,1,1,1
6300,72,5,1,2
16090,57,1,1,1
16243,38,4,1,2
17656,85,5,1,2
31025,31,1,1,1
18200,38,7,1,2
20946,74,4,1,1
32740,37,7,1,1
40500,61,1,1,2
38600,50,1,1,1
25325,28,1,1,1
21713,34,1,1,2
65000,37,1,1,1
25212,79,1,1,1
107100,61,1,1,1
42037,62,1,1,1
62958,60,1,1,1
46556,26,1,1,1
213471,30,1,4,1
72300,30,1,1,2
53276,40,1,1,1
48022,50,1,1,2
16488,26,7,2,2
51803,55,5,1,1
118182,86,1,1,1
62032,46,1,1,1
72074,35,1,4,2
70600,32,1,1,1
69425,47,1,1,1
52487,39,1,1,1
93880,50,1,1,1
79872,36,4,1,2
144222,48,1,1,1
103850,27,1,1,2
83450,49,1,1,1
89098,41,1,1,1
125200,35,1,1,1
74935,55,3,1,2
108686,25,7,1,1
12800,36,6,1,2
18817,63,4,1,2
82416,41,1,1,1
98491,49,1,1,1
87500,29,1,1,1
94962,36,7,1,1
175037,31,1,1,1
169005,57,1,1,1
11258,47,1,1,1
58434,82,1,1,1
63000,25,1,1,1
49708,64,1,1,2
35000,49,5,1,2
25301,39,6,4,2
100150,45,4,1,1
4406,56,1,1,1
113546,60,1,1,1
82488,38,1,3,1
66258,40,1,1,2
249158,53,1,1,1
100600,33,1,1,2
12304,25,7,1,1
20000,49,5,1,2
104038,42,1,1,2
96010,45,1,1,2
55400,27,1,1,1
115616,43,1,1,2
67276,40,3,4,2
92350,32,1,1,2
64142,65,1,2,1
122565,78,4,1,2
67160,43,1,1,1
13916,77,7,1,1
22501,38,1,1,2
96686,53,1,1,1
69000,35,1,1,1
83200,35,1,1,1
86000,30,7,1,2
38540,21,7,2,1
46498,47,4,1,2
33168,37,7,2,1
32600,57,1,1,1
8870,41,7,2,2
21078,86,4,1,2
70410,43,1,1,1
3107,34,7,4,1
24947,78,1,1,1
86508,86,1,1,2
200382,53,1,1,1
14000,39,1,1,1
10402,49,5,1,2
352298,44,1,1,2
32530,48,5,1,2
95781,49,1,1,1
30806,27,1,1,1
80584,38,1,2,2
19000,53,1,1,2
41015,25,5,1,2
138525,48,1,1,2
35672,29,7,1,2
63506,50,1,1,1
34958,66,5,1,1
33304,70,1,1,1
103733,58,1,1,2
99156,46,1,1,1
18149,40,5,2,2
14000,33,5,2,2
4400,46,6,2,2
84942,48,1,1,1
57421,43,5,1,2
51500,57,1,1,2
125487,31,1,4,1
41000,50,6,1,1
80050,80,4,1,1
9894,83,4,1,2
92333,44,1,1,1
67300,27,7,1,1
85240,49,1,1,1
31130,19,7,1,2
100156,47,1,1,1
250706,45,1,1,2
30926,48,1,1,1
124227,62,1,2,1
46700,40,7,1,1
6400,39,7,3,1
8562,70,6,1,2
25712,19,1,1,2
49000,61,1,1,2
42307,57,1,2,1
75009,18,7,1,2
144403,37,7,1,1
16201,34,7,1,1
185340,25,7,1,1
105621,57,1,1,1
18506,65,1,2,2
90750,45,1,2,1
21288,83,1,1,1
45175,37,5,1,2
159386,53,1,1,1
23414,55,1,1,1
24000,35,1,2,1
85519,36,1,2,2
16000,35,1,2,1
13800,83,4,1,2
20996,22,7,1,1
15626,50,1,1,1
32500,21,7,3,2
48262,45,7,1,1
30498,31,6,1,2
55058,56,1,1,1
164356,59,1,1,1
71000,31,1,1,2
15990,81,4,1,1
47202,35,1,2,2
34000,37,5,1,1
109486,63,1,1,2
20359,36,1,2,1
66268,63,1,2,1
43735,75,1,1,1
43721,74,4,1,2
64800,34,1,1,1
69600,43,5,1,2
45000,41,1,1,1
55000,56,1,1,1
10000,45,1,1,2
40050,43,1,1,1
34014,39,3,1,1
5046,48,6,1,2
34000,35,1,1,1
28634,49,7,1,2
67420,35,1,1,2
67050,28,1,1,1
44607,26,1,1,1
27016,80,1,1,1
19400,33,1,1,1
37000,34,1,1,1
7188,62,7,1,2
34800,42,4,1,2
48307,45,1,1,1
47320,32,1,2,2
25194,69,1,1,1
72844,60,1,1,1
40000,62,1,1,1
38000,36,7,1,2
22000,28,1,1,2
90000,37,5,1,1
5642,47,1,1,2
31100,51,4,1,2
10364,42,5,1,2
15588,76,1,1,1
38750,40,1,1,1
51800,53,5,1,2
51400,52,5,1,2
4200,60,1,1,1
58840,30,1,3,2
17000,63,1,1,1
20000,39,1,1,1
30030,30,1,1,1
25480,23,7,1,1
37000,36,1,1,1
32080,28,5,1,1
8320,28,7,1,2
60000,28,1,1,1
46297,34,1,1,2
35252,23,7,1,2
74957,65,4,1,2
19476,36,1,1,1
10814,71,5,1,2
30953,42,7,2,2
14300,28,1,1,2
72827,41,1,1,1
100072,32,7,1,1
10200,34,7,1,1
29250,42,1,1,1
77904,35,1,1,1
86561,33,7,1,1
17566,46,1,1,1
60205,45,1,1,1
41400,39,1,1,1
28000,31,1,1,1
45000,26,1,1,1
42704,34,7,1,1
258579,57,1,1,1
40000,24,1,1,2
90850,29,1,1,2
95731,32,1,2,1
28461,49,5,1,2
36999,44,7,1,1
8294,77,7,1,1
40101,51,5,1,1
38002,56,4,1,2
39911,73,1,1,2
43020,27,1,1,1
46400,35,1,1,2
67548,35,1,1,1
114896,42,1,1,2
50998,19,7,1,1
43000,36,7,1,2
25068,50,1,1,1
97000,43,1,1,1
16652,29,7,1,1
17000,56,5,1,1
38000,28,1,1,2
68296,23,1,1,2
97696,40,5,1,1
53674,33,1,1,1
58926,50,1,1,1
102242,38,1,1,1
27600,19,1,1,1
76300,29,1,1,2
48000,25,1,1,1
70000,35,1,1,1
28000,27,7,1,1
33048,32,1,1,1
30000,29,1,1,1
107309,52,1,4,1
20091,45,1,1,1
26000,40,5,1,1
15630,39,1,1,1
15000,32,6,1,2
141250,42,1,1,2
39315,36,1,1,2
43000,45,1,1,1
70330,33,1,1,1
64200,35,1,1,2
24000,51,3,1,2
85380,30,1,1,1
54400,47,1,1,1
137834,53,1,1,1
20238,26,7,1,2
73140,29,7,1,2
19000,34,1,1,1
22042,56,5,1,1
46104,33,1,1,2
27152,38,7,1,2
26000,40,3,1,1
65800,34,1,1,1
1100,31,4,1,2
19000,44,1,1,1
38000,27,1,1,1
26360,38,1,1,2
88094,42,7,1,1
68010,18,7,1,2
131450,52,1,1,1
40078,50,1,1,2
50000,57,6,1,2
77760,50,1,1,2
21500,41,3,1,1
32402,40,1,1,1
60600,34,1,1,2
33800,60,1,1,1
119500,26,1,1,2
24000,22,1,1,1
11000,43,7,1,1
36400,24,6,1,1
9570,61,7,1,1
40000,24,7,1,1
15000,27,1,1,1
81825,39,1,1,2
42496,29,7,1,2
61060,38,1,1,1
84730,68,1,1,1
90616,87,1,1,1
54600,41,1,1,2
71000,27,1,1,1
57445,17,7,2,2
12700,31,5,2,2
104796,52,1,1,1
46020,40,1,2,1
70600,27,7,1,2
21503,26,5,1,1
59683,42,6,1,2
21744,68,7,1,1
11372,39,5,1,2
62400,34,5,1,1
90000,49,5,1,1
27000,61,3,1,2
16000,49,5,1,1
55040,32,1,1,1
17000,45,1,1,2
77680,25,7,1,1
40232,50,1,1,1
52338,41,1,1,1
127702,48,1,1,1
31952,55,1,1,1
47456,39,6,1,1
5000,24,1,1,1
99666,50,1,1,1
40000,53,1,1,1
57500,37,1,1,2
50800,38,1,1,1
45500,30,1,1,2
18000,53,1,1,2
61000,34,1,1,1
30040,28,1,1,2
43600,26,1,1,1
27200,72,4,1,2
39370,25,7,1,2
36226,54,1,1,1
67300,28,1,1,1
64840,25,1,1,2
90992,53,1,1,1
46000,33,5,1,2
76832,48,1,1,1
120000,50,1,1,1
38000,60,1,1,1
51048,39,1,1,1
14000,32,4,1,2
37775,48,5,1,2
34246,55,5,1,2
15069,80,1,1,1
40000,20,7,1,2
54964,67,1,1,1
17312,40,1,1,2
30064,61,1,1,1
9120,62,1,1,1
27030,23,1,1,2
61938,45,1,1,1
86700,52,1,1,1
161512,30,5,1,2
167950,39,1,1,2
95324,49,1,1,1
49320,20,7,1,1
39500,42,1,1,1
34700,41,1,1,1
57450,50,1,1,1
10000,39,6,1,2
19300,54,1,1,1
20000,49,5,1,1
66846,27,1,1,2
75256,36,1,1,1
39120,41,1,1,1
88260,40,7,1,1
33000,36,5,1,2
16000,40,1,1,1
25608,49,6,1,2
15640,28,5,1,2
30703,26,1,1,1
19500,24,1,1,2
41000,27,7,1,1
73000,28,1,1,2
30000,60,1,1,1
76530,41,1,1,1
63080,32,1,1,2
48740,24,1,1,1
52000,31,1,1,1
71100,33,1,1,1
85180,25,1,1,1
20155,22,7,1,2
20000,58,3,1,1
40000,20,7,1,2
25000,48,1,1,2
11198,56,5,1,2
12325,25,7,1,1
32700,41,1,1,1
25527,29,5,1,1
33140,30,7,1,2
10000,36,6,1,1
18660,34,1,1,2
22000,33,6,1,2
37827,66,4,1,2
71500,45,5,1,1
30000,39,1,1,1
31201,39,5,1,2
29702,50,1,1,1
141519,41,7,2,2
28562,27,7,1,1
19800,57,5,1,2
14292,88,4,1,2
46000,52,7,1,2
30140,37,5,1,2
32000,59,1,1,1
61028,35,7,1,1
25400,29,7,1,2
16604,52,1,1,1
39000,30,1,1,2
155039,50,1,1,1
17000,26,7,1,2
9000,27,1,1,1
768,45,7,1,2
40100,47,1,1,1
62050,28,1,1,1
54012,49,5,1,2
78000,39,1,2,1
100040,37,1,1,1
17250,34,5,1,2
105580,47,1,1,1
9000,29,7,1,1
30800,23,1,1,2
42700,27,7,1,1
108843,50,1,1,1
26068,47,5,1,1
31800,21,7,3,2
43690,51,1,1,1
21009,26,7,1,2
12095,75,4,1,2
41830,31,6,1,2
34432,38,5,1,2
41029,50,1,1,1
34119,45,7,1,2
25266,49,1,1,1
76892,43,1,2,1
32208,40,1,1,1
6748,45,3,1,1
62700,42,3,1,1
91215,40,1,1,1
39280,58,4,1,2
62035,26,7,1,2
37500,24,7,1,2
12372,67,1,1,2
43463,42,1,1,1
59928,61,1,1,1
60486,69,5,1,1
60024,47,1,1,1
6400,24,7,2,2
23711,52,4,2,1
255799,59,1,4,1
93428,53,1,2,1
41400,42,3,2,2
111282,56,1,4,1
68901,83,1,1,2
142408,39,7,1,2
69505,41,1,1,1
18000,50,5,1,2
76400,41,1,1,2
22005,44,5,1,2
57420,45,1,1,2
69667,38,1,1,2
10000,27,5,1,2
10000,31,5,1,2
60162,37,1,1,1
40000,32,1,1,1
75000,33,5,2,1
15000,46,4,1,1
19000,29,1,1,2
11782,50,4,1,2
9840,36,6,2,1
69132,49,1,1,1
51900,43,1,2,1
51788,52,1,1,1
14800,25,7,1,1
43159,29,7,1,1
62000,44,1,2,2
21310,34,7,2,1
81002,29,1,1,1
15352,58,7,2,2
59488,34,1,1,2
85263,44,1,1,1
48879,36,1,1,1
24529,40,1,1,2
113000,25,1,1,1
78600,28,1,2,2
27000,39,1,1,1
208619,52,1,1,1
134000,57,1,1,1
70963,46,1,1,1
6965,20,7,1,1
101212,37,1,1,1
64640,26,1,1,1
157076,54,5,1,1
95358,39,1,1,1
17000,27,1,1,1
28350,35,1,1,1
22614,21,7,1,1
12700,45,1,1,2
25000,29,1,1,2
43400,47,3,1,1
75081,36,1,1,1
27013,60,5,1,1
34851,66,1,1,2
133160,43,1,1,1
93305,55,1,1,1
50000,28,1,1,1
27196,67,1,1,1
51230,49,7,1,1
16430,34,5,1,2
45000,46,5,3,2
75000,42,1,1,1
45338,67,1,1,1
16869,58,1,1,1
54500,61,1,1,1
45032,51,1,2,1
70000,44,1,1,2
40141,43,1,1,1
134843,38,7,4,2
95501,33,1,1,1
74651,63,1,1,1
16199,26,7,1,1
4116,76,4,2,1
6300,41,6,2,2
13440,30,4,2,2
8796,67,7,2,1
61518,47,7,1,2
33114,35,1,1,1
21000,47,6,1,1
80456,55,1,1,1
111148,51,1,1,1
72420,30,1,1,1
58387,44,1,1,1
86843,57,1,1,1
26113,45,5,1,2
81312,32,1,1,1
26752,52,4,1,1
41500,28,1,1,1
82390,50,5,1,1
23951,67,4,1,2
55465,33,7,1,2
24010,52,7,1,2
